#! FIELDS time psi11 phi10 alpha
#! SET min_psi11 -pi
#! SET max_psi11 pi
#! SET min_phi10 -pi
#! SET max_phi10 pi
 3485.000000 0.418678 -1.794182 0.001531
 3486.000000 0.436213 -2.480869 0.002486
 3487.000000 0.329621 -1.973494 0.002294
 3488.000000 0.318755 -1.950690 0.002511
 3489.000000 0.256763 -1.553199 0.002760
 3490.000000 0.145152 -2.313742 0.000865
 3491.000000 0.469777 -1.940001 0.001191
 3492.000000 0.384635 -2.779856 0.001280
 3493.000000 0.221515 -1.500013 0.001236
 3494.000000 -0.616376 -1.911628 0.000461
 3495.000000 -0.281652 -2.040836 0.000264
 3496.000000 1.533400 -2.826829 0.000293
 3497.000000 -1.410689 -3.092091 0.000991
 3498.000000 -1.791369 2.814915 0.000376
 3499.000000 0.464023 -2.235558 0.001058
 3500.000000 1.282983 -2.815805 0.000157
 3501.000000 0.030801 2.639491 0.000168
 3502.000000 0.476033 2.951411 0.001138
 3503.000000 0.240991 2.490508 0.000141
 3504.000000 0.279062 2.565522 0.000217
 3505.000000 0.391059 2.574687 0.000880
 3506.000000 -0.340908 -2.999337 0.000364
 3507.000000 -1.516803 2.692458 0.000206
 3508.000000 -0.365515 2.833759 0.000493
 3509.000000 -1.228741 -2.699371 0.001358
 3510.000000 -1.284242 -2.410044 0.001259
 3511.000000 0.404338 -2.549040 0.001004
 3512.000000 0.216340 -2.861492 0.001410
 3513.000000 0.313557 -2.233032 0.004630
 3514.000000 0.277021 -3.038633 0.005068
 3515.000000 1.386678 -2.338602 0.003471
 3516.000000 2.007081 -1.993582 0.003404
 3517.000000 -1.511142 -2.633471 0.000981
 3518.000000 0.212971 -2.536248 0.000923
 3519.000000 0.302030 -2.471172 0.001198
 3520.000000 1.417494 -2.843761 0.000734
 3521.000000 -0.099458 -2.663621 0.000932
 3522.000000 0.346817 -2.566349 0.001549
 3523.000000 0.362747 -2.584889 0.000321
 3524.000000 1.527250 -2.641015 0.000863
 3525.000000 -0.642280 -3.113429 0.001269
 3526.000000 -0.474228 -2.897639 0.000135
 3527.000000 1.129608 -2.579536 0.000181
 3528.000000 0.330143 2.468667 0.001472
 3529.000000 -0.161396 3.090074 0.001545
 3530.000000 1.406632 2.607425 0.002168
 3531.000000 -1.011998 -2.953737 0.000692
 3532.000000 0.445598 2.580831 0.001401
 3533.000000 0.269059 -2.614730 0.000633
 3534.000000 0.278906 -2.744959 0.000601
 3535.000000 1.153720 -2.563135 0.000424
 3536.000000 -0.186995 -2.821410 0.000202
 3537.000000 0.398289 -2.082773 0.000797
 3538.000000 -1.261794 -2.082435 0.001208
 3539.000000 0.367818 -2.421180 0.000354
 3540.000000 0.994551 -3.019983 0.000453
 3541.000000 1.000191 2.927278 0.000636
 3542.000000 1.451801 3.055693 0.001636
 3543.000000 -0.515135 2.710066 0.000640
 3544.000000 -0.338936 3.067287 0.001362
 3545.000000 -0.399324 -2.823296 0.002453
 3546.000000 0.361308 -3.011567 0.000941
 3547.000000 0.177836 -2.898996 0.000829
 3548.000000 0.444434 -2.662845 0.000941
 3549.000000 0.317555 -2.940969 0.001024
 3550.000000 0.166234 -2.203983 0.001905
 3551.000000 0.153989 2.902781 0.001050
 3552.000000 0.325571 3.124178 0.000138
 3553.000000 0.194969 -2.603536 0.001149
 3554.000000 0.498522 -2.975078 0.000451
 3555.000000 -0.004715 -2.560135 0.000166
 3556.000000 -0.266176 -2.420371 0.001149
 3557.000000 0.419508 2.918275 0.000558
 3558.000000 -1.002848 -3.038012 0.001555
 3559.000000 0.339717 2.665724 0.000878
 3560.000000 -0.296155 -3.008977 0.000476
 3561.000000 1.221354 -1.971977 0.001502
 3562.000000 1.811220 -2.584441 0.000888
 3563.000000 -0.326240 -2.681488 0.000241
 3564.000000 0.315583 -2.181007 0.001409
 3565.000000 0.295669 -1.809855 0.000824
 3566.000000 0.323836 2.671058 0.001679
 3567.000000 0.359016 2.588305 0.001623
 3568.000000 0.227625 -2.793341 0.002875
 3569.000000 0.228178 -2.974135 0.001005
 3570.000000 0.247286 -2.599455 0.001479
 3571.000000 0.133812 2.969368 0.004729
 3572.000000 0.165031 -3.097833 0.002232
 3573.000000 0.410912 -2.740953 0.002403
 3574.000000 -0.730429 -2.892339 0.002107
 3575.000000 -0.209481 -2.732728 0.000906
 3576.000000 -0.482030 2.749379 0.001100
 3577.000000 -1.582152 -3.032437 0.003354
 3578.000000 -1.154711 -3.058574 0.003116
 3579.000000 -1.241133 -2.145271 0.003075
 3580.000000 -0.561325 2.936856 0.002659
 3581.000000 -0.232396 -3.069021 0.001228
 3582.000000 0.396891 -2.538963 0.002046
 3583.000000 0.979255 -2.897158 0.001203
 3584.000000 -0.280557 -2.820731 0.000513
 3585.000000 0.133758 -2.967927 0.000216
 3586.000000 0.388219 2.745649 0.000109
 3587.000000 -1.106833 -2.457682 0.000194
 3588.000000 -0.371974 -2.696049 0.000333
 3589.000000 0.262522 -2.386703 0.001031
 3590.000000 0.326697 -2.579714 0.001106
 3591.000000 0.411173 -2.548791 0.000972
 3592.000000 0.337919 -2.534232 0.000606
 3593.000000 0.445197 -2.756037 0.000846
 3594.000000 -0.286006 -2.726614 0.001026
 3595.000000 0.894947 -2.750904 0.000852
 3596.000000 0.059873 -2.778955 0.000527
 3597.000000 -1.308412 -2.437342 0.000665
 3598.000000 0.258954 -2.591728 0.000385
 3599.000000 0.418949 -2.733350 0.000524
 3600.000000 -1.468740 -2.886220 0.000487
 3601.000000 -1.386190 -2.760994 0.000530
 3602.000000 -1.405319 -2.786275 0.000888
 3603.000000 0.384080 -1.806804 0.000088
 3604.000000 0.939431 -1.894300 0.000340
 3605.000000 1.382654 -2.856232 0.000250
 3606.000000 0.181104 -2.863436 0.000101
 3607.000000 1.282065 -2.671802 0.000799
 3608.000000 -0.417796 -2.861881 0.001226
 3609.000000 0.007563 3.122426 0.000536
 3610.000000 0.284836 -2.388167 0.000205
 3611.000000 -0.263817 2.874575 0.000525
 3612.000000 0.221314 -2.678956 0.000266
 3613.000000 0.201957 -1.910635 0.000250
 3614.000000 -1.020528 -2.653583 0.000739
 3615.000000 -1.431459 -2.600279 0.000184
 3616.000000 0.299698 -2.634824 0.000813
 3617.000000 0.300121 -3.063344 0.002375
 3618.000000 1.738784 -2.952290 0.003728
 3619.000000 -0.539288 -3.020583 0.000698
 3620.000000 1.376437 -2.792155 0.000635
 3621.000000 0.389683 -2.816896 0.000656
 3622.000000 -0.390130 2.487189 0.000289
 3623.000000 -1.608446 2.798933 0.001015
 3624.000000 0.506940 3.013172 0.000942
 3625.000000 0.333098 -2.726288 0.000596
 3626.000000 -0.400533 2.760298 0.000471
 3627.000000 -0.393479 2.665454 0.000372
 3628.000000 1.555778 -2.741143 0.000159
 3629.000000 0.250834 -1.953539 0.000279
 3630.000000 0.901851 -2.089827 0.000304
 3631.000000 0.150658 -2.789732 0.000538
 3632.000000 0.301588 2.722794 0.000306
 3633.000000 -1.512357 -2.984687 0.000462
 3634.000000 -0.376079 2.703682 0.000183
 3635.000000 0.439677 2.643804 0.000526
 3636.000000 0.349949 2.799551 0.000561
 3637.000000 -0.581035 -3.014490 0.000379
 3638.000000 -1.315726 -2.724181 0.001853
 3639.000000 0.457798 2.885156 0.002997
 3640.000000 -1.338217 -3.128198 0.001562
 3641.000000 -0.434390 -2.709204 0.001446
 3642.000000 -0.867332 3.056782 0.000592
 3643.000000 0.331460 -2.639248 0.000293
 3644.000000 0.359170 -2.555817 0.000697
 3645.000000 0.324787 -2.448032 0.000354
 3646.000000 0.166988 -2.199059 0.000588
 3647.000000 -0.357133 -1.601569 0.002001
 3648.000000 -1.130289 -2.545936 0.001290
 3649.000000 0.206747 -2.413283 0.002001
 3650.000000 -1.256624 -2.607430 0.000558
 3651.000000 0.352219 3.099176 0.000597
 3652.000000 0.438853 2.887197 0.000446
 3653.000000 0.522925 -3.136409 0.000544
 3654.000000 0.220799 2.761933 0.000458
 3655.000000 -1.216620 -2.967837 0.001088
 3656.000000 -1.438882 -3.122370 0.001201
 3657.000000 -1.397067 -2.869139 0.001537
 3658.000000 0.478929 -3.075410 0.000761
 3659.000000 1.405992 -2.837546 0.000713
 3660.000000 0.180178 -2.929259 0.001024
 3661.000000 -1.453533 2.890174 0.001231
 3662.000000 -1.556596 -3.102490 0.001141
 3663.000000 0.995339 -2.773668 0.001254
 3664.000000 -0.279578 -2.754212 0.000975
 3665.000000 0.328935 -2.148126 0.000256
 3666.000000 0.893492 -2.970612 0.000568
 3667.000000 0.150192 -2.974307 0.001411
 3668.000000 0.217545 -3.024133 0.002070
 3669.000000 0.341475 3.051256 0.000248
 3670.000000 -0.082741 -2.783272 0.000335
 3671.000000 0.460617 -2.961618 0.000415
 3672.000000 0.282970 2.731233 0.000252
 3673.000000 -0.560376 -2.994186 0.000281
 3674.000000 -1.220819 -2.976303 0.000843
 3675.000000 0.367489 2.728419 0.001498
 3676.000000 0.332521 -2.598608 0.001057
 3677.000000 0.291377 -3.061234 0.000709
 3678.000000 0.103137 2.869896 0.001217
 3679.000000 -0.508258 2.875126 0.001873
 3680.000000 -0.418366 -2.470769 0.001407
 3681.000000 -0.476588 -2.401533 0.001548
 3682.000000 -0.435562 -2.524404 0.000094
 3683.000000 0.450475 -2.698926 0.000255
 3684.000000 0.382257 -2.134726 0.000646
 3685.000000 0.449263 -2.684865 0.000418
 3686.000000 0.018106 2.622575 0.000229
 3687.000000 -0.997647 -2.265306 0.000172
 3688.000000 0.332035 -2.763532 0.000204
 3689.000000 -0.294254 -2.626836 0.000193
 3690.000000 -0.559911 -2.692262 0.000375
 3691.000000 0.509123 2.355445 0.000084
 3692.000000 0.085659 -2.979047 0.001080
 3693.000000 0.302185 2.921061 0.003078
 3694.000000 0.287278 -3.029612 0.001639
 3695.000000 0.316967 -3.139026 0.001573
 3696.000000 0.310736 2.821738 0.001706
 3697.000000 0.362679 2.883287 0.000389
 3698.000000 0.346779 -2.636815 0.000142
 3699.000000 0.037728 -2.667531 0.000389
 3700.000000 -1.140389 -2.625236 0.000722
 3701.000000 -1.386016 3.055701 0.000269
 3702.000000 1.121943 2.774996 0.000366
 3703.000000 0.309817 -3.094400 0.000235
 3704.000000 0.645090 2.382584 0.000952
 3705.000000 -1.285182 -2.352443 0.000191
 3706.000000 0.459029 -2.615954 0.000429
 3707.000000 -0.443209 -2.602187 0.002459
 3708.000000 0.602524 -2.692226 0.002278
 3709.000000 -0.044002 -2.766082 0.002043
 3710.000000 1.389697 -2.821296 0.002480
 3711.000000 1.201639 2.776342 0.000230
 3712.000000 -0.054260 3.129117 0.000144
 3713.000000 -1.367804 -3.043403 0.000845
 3714.000000 -0.222649 -2.885617 0.000462
 3715.000000 1.024093 -2.817200 0.000465
 3716.000000 -0.382477 -2.296036 0.000080
 3717.000000 0.440613 -2.614691 0.002036
 3718.000000 0.281181 -2.712218 0.001386
 3719.000000 0.663840 -2.788102 0.000716
 3720.000000 0.568037 -2.613368 0.000723
 3721.000000 -0.139895 -1.819227 0.000968
 3722.000000 0.291776 -3.048776 0.001096
 3723.000000 0.198311 3.018795 0.000761
 3724.000000 0.335386 -2.629237 0.000868
 3725.000000 0.233371 -2.772415 0.000808
 3726.000000 0.292584 -2.317112 0.001361
 3727.000000 -1.735025 -2.758030 0.000079
 3728.000000 -1.534280 -2.720095 0.000114
 3729.000000 1.061446 2.758205 0.000420
 3730.000000 0.905598 -2.841981 0.000455
 3731.000000 0.419658 -2.650564 0.000224
 3732.000000 -0.088343 -2.113220 0.002073
 3733.000000 1.213511 -2.413266 0.001474
 3734.000000 -0.863874 -2.693578 0.000737
 3735.000000 0.227894 -1.821032 0.002448
 3736.000000 -0.604839 -2.731902 0.001379
 3737.000000 1.471127 -2.826467 0.001474
 3738.000000 0.358135 -2.615377 0.000853
 3739.000000 0.519790 -2.276428 0.000776
 3740.000000 -1.212880 -2.480329 0.001173
 3741.000000 0.418941 -1.970354 0.000501
 3742.000000 1.341777 -1.811759 0.000517
 3743.000000 0.263012 -2.646927 0.001566
 3744.000000 0.276460 2.944060 0.000458
 3745.000000 0.247973 -2.647905 0.000526
 3746.000000 0.470855 -2.992922 0.000567
 3747.000000 0.261822 -2.743844 0.000653
 3748.000000 0.135188 -2.823218 0.000720
 3749.000000 -1.447972 -3.040403 0.000237
 3750.000000 -1.173169 -2.702922 0.001067
 3751.000000 -0.376640 -2.581765 0.001182
 3752.000000 -0.243322 -2.615249 0.000830
 3753.000000 -0.468903 -2.757520 0.000412
 3754.000000 -1.433747 -2.763936 0.000452
 3755.000000 -0.600815 -2.622651 0.000455
 3756.000000 0.210846 -2.626135 0.000724
 3757.000000 0.460745 -2.697554 0.000427
 3758.000000 0.358806 -2.875073 0.001288
 3759.000000 -0.114462 2.861269 0.000687
 3760.000000 0.419283 -2.830816 0.000500
 3761.000000 1.140335 2.801502 0.001509
 3762.000000 -0.297962 -2.510463 0.000181
 3763.000000 -0.051474 -2.665391 0.000564
 3764.000000 0.371983 -2.351599 0.000296
 3765.000000 0.395985 -2.300193 0.000230
 3766.000000 0.414082 -3.025482 0.000127
 3767.000000 0.122168 2.975384 0.000209
 3768.000000 0.489725 2.879554 0.000864
 3769.000000 -0.800548 -2.739965 0.000989
 3770.000000 0.741995 -2.612210 0.000268
 3771.000000 0.211723 -2.044999 0.000894
 3772.000000 0.405918 -1.878764 0.001082
 3773.000000 0.166159 -2.594919 0.001713
 3774.000000 0.332172 -2.229031 0.001038
 3775.000000 0.214905 -2.188735 0.002154
 3776.000000 0.109850 -2.650910 0.001079
 3777.000000 0.380829 -1.749883 0.001575
 3778.000000 0.273806 -1.973766 0.001111
 3779.000000 0.314143 -2.173981 0.001391
 3780.000000 0.279044 -1.836031 0.001508
 3781.000000 0.423056 -1.533672 0.001164
 3782.000000 0.356480 -2.514855 0.002262
 3783.000000 0.277355 -2.248739 0.003045
 3784.000000 0.329702 -1.902449 0.002784
 3785.000000 0.258718 -2.628108 0.002230
 3786.000000 0.372225 -2.293391 0.002377
 3787.000000 0.322942 -2.118199 0.002659
 3788.000000 0.419030 -1.684182 0.001752
 3789.000000 0.270152 -2.375940 0.001913
 3790.000000 0.214164 -2.271099 0.002627
 3791.000000 0.371820 -2.152390 0.002194
 3792.000000 0.316556 -2.661963 0.002875
 3793.000000 0.330429 -2.825818 0.003569
 3794.000000 0.295608 -2.608263 0.002307
 3795.000000 0.493460 -2.680282 0.002981
 3796.000000 0.185870 -2.376764 0.001658
 3797.000000 0.304891 -2.081054 0.001665
 3798.000000 0.294515 -2.271155 0.003155
 3799.000000 0.203979 -1.956843 0.003585
 3800.000000 0.370940 -1.857304 0.003434
 3801.000000 0.271486 -1.715036 0.002817
 3802.000000 0.357588 -2.132151 0.002566
 3803.000000 0.231777 -2.818704 0.002894
 3804.000000 0.301269 -1.875021 0.000997
 3805.000000 0.563798 -2.589379 0.001002
 3806.000000 0.242052 -2.321966 0.001587
 3807.000000 0.285681 -1.979484 0.002276
 3808.000000 0.244740 -2.524449 0.001771
 3809.000000 0.221939 -3.057247 0.003916
 3810.000000 0.335078 -2.500294 0.004197
 3811.000000 0.179211 3.122961 0.003230
 3812.000000 0.239046 2.828796 0.004305
 3813.000000 0.390826 3.084478 0.003882
 3814.000000 0.159411 2.802502 0.003639
 3815.000000 0.248590 -3.002661 0.002983
 3816.000000 0.269296 2.913426 0.002404
 3817.000000 0.388743 3.107100 0.002725
 3818.000000 0.422887 -2.973971 0.002370
 3819.000000 0.316365 3.051320 0.002793
 3820.000000 0.124286 2.865862 0.002336
 3821.000000 0.309422 -3.050917 0.002201
 3822.000000 0.293912 2.685758 0.000654
 3823.000000 0.239904 -2.948366 0.003109
 3824.000000 0.363434 -2.976231 0.001489
 3825.000000 0.319887 2.501405 0.002143
 3826.000000 0.249913 -2.954929 0.001165
 3827.000000 1.508294 2.691396 0.000471
 3828.000000 -1.272232 -2.650247 0.001426
 3829.000000 -1.573285 -2.694932 0.001967
 3830.000000 0.481939 -2.556667 0.001718
 3831.000000 0.127639 2.860678 0.000808
 3832.000000 0.665277 2.821928 0.002358
 3833.000000 1.039003 -2.989102 0.001815
 3834.000000 0.383522 3.071045 0.002513
 3835.000000 0.346585 2.805622 0.001905
 3836.000000 0.342308 -2.974939 0.001634
 3837.000000 0.408794 2.877508 0.001877
 3838.000000 0.261712 -3.058713 0.001429
 3839.000000 0.417677 -2.954763 0.001123
 3840.000000 -0.004502 3.066485 0.002000
 3841.000000 0.178153 2.716675 0.000205
 3842.000000 1.444438 -2.712813 0.000983
 3843.000000 -0.279846 -2.696306 0.000870
 3844.000000 0.500020 -2.465864 0.000437
 3845.000000 0.488333 -2.499891 0.000606
 3846.000000 -1.194561 -2.939858 0.001630
 3847.000000 -0.007135 -2.130339 0.002036
 3848.000000 -0.062354 -2.478008 0.001774
 3849.000000 -0.211814 -3.125216 0.000355
 3850.000000 -0.264447 2.552727 0.000556
 3851.000000 -0.440696 -3.062748 0.000822
 3852.000000 0.360352 -2.404577 0.000148
 3853.000000 0.439457 -2.722335 0.000985
 3854.000000 0.246632 -2.384509 0.001108
 3855.000000 1.454575 -2.542828 0.001117
 3856.000000 0.831523 -2.617573 0.000177
 3857.000000 -1.587075 -2.901929 0.000310
 3858.000000 -1.381678 -2.204152 0.001807
 3859.000000 0.224035 -2.921822 0.002559
 3860.000000 0.346921 -2.437989 0.000855
 3861.000000 0.340359 -2.550443 0.001952
 3862.000000 0.009428 -2.664082 0.001164
 3863.000000 1.324643 -2.707996 0.001473
 3864.000000 0.249146 -2.926583 0.002584
 3865.000000 0.453776 -2.985646 0.002306
 3866.000000 0.201952 -2.865860 0.001876
 3867.000000 0.420030 2.901086 0.001606
 3868.000000 0.147019 3.050310 0.000660
 3869.000000 -1.549492 -2.936442 0.000210
 3870.000000 0.478768 -2.921580 0.001411
 3871.000000 0.425583 -2.167485 0.000488
 3872.000000 1.489122 -2.658373 0.000950
 3873.000000 -0.372015 -2.276734 0.001987
 3874.000000 -0.314796 -2.977862 0.000712
 3875.000000 -0.437549 -2.811426 0.000718
 3876.000000 0.444071 -2.495628 0.000492
 3877.000000 -0.415616 -1.913799 0.000175
 3878.000000 0.432956 -2.839941 0.000748
 3879.000000 0.345161 -2.274382 0.000536
 3880.000000 0.208091 -2.464421 0.001104
 3881.000000 -0.332024 -2.714364 0.000758
 3882.000000 0.586282 -2.424413 0.000100
 3883.000000 -1.442814 -2.727992 0.000118
 3884.000000 0.422457 -2.901519 0.000200
 3885.000000 -1.343292 -2.326396 0.000282
 3886.000000 0.324193 3.026331 0.000363
 3887.000000 0.453314 -2.546913 0.000565
 3888.000000 -1.557941 -2.729099 0.000427
 3889.000000 -1.593067 2.641049 0.000212
 3890.000000 0.486992 -2.796735 0.000230
 3891.000000 0.270073 -2.422206 0.001745
 3892.000000 1.008357 -2.898717 0.000331
 3893.000000 -0.456282 -2.196671 0.001161
 3894.000000 -0.362458 -2.822190 0.002452
 3895.000000 0.296221 -2.488842 0.000534
 3896.000000 0.298087 -3.141361 0.000642
 3897.000000 0.297406 3.006757 0.000302
 3898.000000 -1.358201 -3.004789 0.000696
 3899.000000 -0.467894 -3.034739 0.000658
 3900.000000 0.442307 -2.706785 0.000961
 3901.000000 -1.476918 -2.897552 0.000791
 3902.000000 -0.180442 -2.743022 0.000802
 3903.000000 1.948672 -2.699580 0.000796
 3904.000000 0.310649 -2.596582 0.000379
 3905.000000 1.474760 -2.408942 0.000518
 3906.000000 -0.198103 -2.309918 0.000490
 3907.000000 1.583803 -2.659793 0.000855
 3908.000000 -0.467664 -2.783672 0.000258
 3909.000000 0.349665 2.771952 0.000276
 3910.000000 -0.302555 2.841050 0.001332
 3911.000000 0.260925 -2.655194 0.001119
 3912.000000 -1.262147 -2.277320 0.000869
 3913.000000 0.388643 -2.860904 0.000578
 3914.000000 0.639946 -2.754442 0.002806
 3915.000000 0.255309 -2.367481 0.000810
 3916.000000 -0.377219 -2.711471 0.000545
 3917.000000 0.399550 -2.908414 0.000425
 3918.000000 -0.506535 2.952837 0.003442
 3919.000000 1.508077 -2.955123 0.002499
 3920.000000 0.284830 3.041188 0.002429
 3921.000000 -0.315318 2.821569 0.003982
 3922.000000 1.323589 2.755797 0.002910
 3923.000000 -0.233497 -3.013515 0.002582
 3924.000000 -0.391668 2.903330 0.003796
 3925.000000 1.425526 2.762621 0.003231
 3926.000000 -0.249960 2.984680 0.003573
 3927.000000 -0.443106 2.592094 0.004406
 3928.000000 -0.360043 2.756449 0.003691
 3929.000000 1.403007 2.744546 0.003432
 3930.000000 1.317208 -3.031103 0.002661
 3931.000000 -0.366672 2.992195 0.003711
 3932.000000 1.524088 -3.006859 0.003229
 3933.000000 -0.423620 2.704375 0.002372
 3934.000000 1.159544 2.811339 0.002399
 3935.000000 1.498542 2.853258 0.003239
 3936.000000 -0.472866 2.638549 0.003482
 3937.000000 1.443446 2.819403 0.002720
 3938.000000 -0.387477 -3.140277 0.002799
 3939.000000 -0.320072 -3.003427 0.003136
 3940.000000 -0.276477 2.497589 0.002520
 3941.000000 1.344163 2.738122 0.002425
 3942.000000 -0.552715 2.974366 0.002922
 3943.000000 -0.380407 -2.985261 0.003937
 3944.000000 -0.542010 -2.995113 0.002567
 3945.000000 1.263087 2.196256 0.003628
 3946.000000 -0.430759 2.621971 0.003759
 3947.000000 1.091232 2.648881 0.002465
 3948.000000 -0.312422 2.816462 0.003302
 3949.000000 -0.435695 3.005382 0.002791
 3950.000000 -0.318061 2.700889 0.005142
 3951.000000 -0.325277 2.867226 0.003049
 3952.000000 -0.273324 2.841667 0.003279
 3953.000000 -0.146382 2.593154 0.003348
 3954.000000 -0.372735 -3.126599 0.002661
 3955.000000 1.056729 2.615153 0.002490
 3956.000000 -0.314145 3.067550 0.002697
 3957.000000 1.210599 3.114736 0.003094
 3958.000000 1.176757 2.618661 0.002923
 3959.000000 -0.335307 2.811029 0.003027
 3960.000000 -0.321855 2.983206 0.003177
 3961.000000 -0.288091 2.506688 0.003293
 3962.000000 1.462914 2.682810 0.002726
 3963.000000 1.157032 -3.125422 0.002798
 3964.000000 -0.428720 2.805877 0.003540
 3965.000000 -0.365169 -2.899205 0.002972
 3966.000000 -0.196940 2.789208 0.002873
 3967.000000 -0.318158 2.710867 0.003476
 3968.000000 -0.542165 -3.044394 0.003482
 3969.000000 1.065036 2.634803 0.002628
 3970.000000 2.049673 2.595027 0.003240
 3971.000000 -0.407250 -2.841673 0.002509
 3972.000000 -0.500700 2.682368 0.003261
 3973.000000 -0.184000 2.799090 0.003205
 3974.000000 -0.309333 2.779911 0.003387
 3975.000000 -0.226669 2.756890 0.003153
 3976.000000 1.463771 2.886609 0.003338
 3977.000000 1.004354 -2.845616 0.002862
