#! FIELDS time psi11 phi10 alpha
#! SET min_psi11 -pi
#! SET max_psi11 pi
#! SET min_phi10 -pi
#! SET max_phi10 pi
 5031.000000 0.868357 -2.181166 1.827749
 5032.000000 1.004835 -2.506132 1.867556
 5033.000000 -0.496322 -2.631303 1.829421
 5034.000000 -0.207293 3.086127 1.754204
 5035.000000 -1.295845 -3.116616 1.693615
 5036.000000 -0.276079 -2.857269 1.530037
 5037.000000 0.289540 -2.455626 1.863027
 5038.000000 0.272997 -2.702128 1.875613
 5039.000000 0.324846 2.588108 1.871970
 5040.000000 -0.159561 -2.613926 1.934250
 5041.000000 -1.640480 -2.479039 1.843694
 5042.000000 1.187303 -2.680535 1.880182
 5043.000000 0.451227 3.130512 1.505383
 5044.000000 -1.713157 -2.393336 1.971926
 5045.000000 -0.436585 -2.729133 1.936880
 5046.000000 -0.307762 -2.426557 1.941723
 5047.000000 -0.290178 -2.727911 1.257442
 5048.000000 0.506086 3.066134 1.948789
 5049.000000 0.320195 -2.643330 1.981754
 5050.000000 0.429452 -2.606141 1.946095
 5051.000000 0.132252 2.376082 1.942035
 5052.000000 1.811254 2.959108 1.932353
 5053.000000 0.254601 -2.198474 1.833114
 5054.000000 0.996763 -2.940057 1.928528
 5055.000000 0.615883 -2.859379 1.932708
 5056.000000 -0.383291 2.798407 1.947450
 5057.000000 0.131462 -2.647129 1.892239
 5058.000000 -0.288642 -3.008351 1.900077
 5059.000000 0.342207 -2.751431 1.730097
 5060.000000 0.020588 -2.727078 1.765954
 5061.000000 0.470656 -2.544734 1.901229
 5062.000000 -1.776687 2.565467 1.826762
 5063.000000 -0.105932 -2.624568 1.692848
 5064.000000 -1.357070 -1.994484 1.857633
 5065.000000 -1.732042 -2.454390 1.645681
 5066.000000 0.430995 2.587127 1.910196
 5067.000000 0.361022 2.316281 1.952611
 5068.000000 -0.637855 -3.019508 1.258619
 5069.000000 1.276892 -2.908216 1.877825
 5070.000000 -0.995127 -2.524335 1.536879
 5071.000000 0.313452 -2.542204 1.835873
 5072.000000 1.118595 -2.670539 0.889120
 5073.000000 -1.131443 2.879151 1.980284
 5074.000000 -0.970641 -2.513146 1.978478
 5075.000000 0.148970 -2.853147 1.925460
 5076.000000 0.086267 -2.717229 1.605601
 5077.000000 0.181437 -2.878529 1.869340
 5078.000000 0.229276 -3.006706 1.758192
 5079.000000 -0.393920 -2.829167 1.523494
 5080.000000 0.295816 -2.629316 1.372187
 5081.000000 0.081826 -3.020450 1.800971
 5082.000000 0.203288 -2.431073 1.861953
 5083.000000 -0.344824 -3.058069 1.813720
 5084.000000 -0.384262 2.801388 1.811182
 5085.000000 -0.706704 2.916892 1.243189
 5086.000000 0.428607 -2.462886 1.638635
 5087.000000 1.540546 2.786143 1.691416
 5088.000000 1.381219 -2.348218 1.707213
 5089.000000 -0.075103 -3.121320 0.746209
 5090.000000 0.352875 -1.885926 1.040086
 5091.000000 -0.527723 -2.823167 1.848532
 5092.000000 0.348468 -2.695572 1.940821
 5093.000000 -1.564488 -2.821740 1.920483
 5094.000000 0.482731 3.138053 1.929412
 5095.000000 0.519431 2.905031 1.718062
 5096.000000 0.369389 2.671003 1.883850
 5097.000000 0.290176 -2.667568 1.795422
 5098.000000 0.237894 -2.886823 0.718357
 5099.000000 0.389702 -2.646327 1.860918
 5100.000000 -0.011102 2.617713 1.803797
 5101.000000 0.394141 3.046649 1.163301
 5102.000000 -0.923111 -2.924304 1.784902
 5103.000000 0.343518 -2.643684 1.945494
 5104.000000 1.569470 -2.803319 1.669779
 5105.000000 0.455471 2.650985 1.803452
 5106.000000 -0.409603 -2.649688 1.804883
 5107.000000 1.057191 2.862966 1.959269
 5108.000000 0.124437 -2.693959 1.814990
 5109.000000 0.428725 2.773399 1.838203
 5110.000000 -0.950171 -2.940739 1.809805
 5111.000000 1.402548 -2.879288 1.821846
 5112.000000 -0.321359 2.525204 1.915714
 5113.000000 -0.301585 2.822638 1.935679
 5114.000000 -1.046368 -2.853023 1.970431
 5115.000000 0.421306 -1.651782 1.490771
 5116.000000 -0.458649 -2.741437 1.570435
 5117.000000 1.300561 -2.681226 1.023943
 5118.000000 0.357637 -2.909460 1.500003
 5119.000000 -0.551093 -2.329988 1.910540
 5120.000000 -1.395450 -2.713251 1.691033
 5121.000000 -0.216945 3.082595 1.729995
 5122.000000 -0.812520 -2.585614 1.872676
 5123.000000 -1.151074 -3.030854 1.890692
 5124.000000 0.360488 -2.886324 1.820171
 5125.000000 -1.152965 -2.938096 1.754927
 5126.000000 -1.270692 2.642450 1.906947
 5127.000000 -0.420694 -2.779632 1.794190
 5128.000000 -0.048480 -2.742706 1.902160
 5129.000000 1.369248 -2.749132 1.753720
 5130.000000 1.243460 -2.792664 1.547262
 5131.000000 -0.460091 -2.658039 1.775931
 5132.000000 0.478253 -2.359271 1.775054
 5133.000000 -0.217157 -2.864569 1.700701
 5134.000000 -1.370105 -2.352666 1.578821
 5135.000000 0.373409 -2.641051 1.795749
 5136.000000 0.484740 -2.781042 1.637710
 5137.000000 -1.279020 -2.628725 1.800545
 5138.000000 -0.201434 -2.681827 1.769648
 5139.000000 -0.421107 -2.752007 1.952128
 5140.000000 0.328584 -2.568297 1.974133
 5141.000000 0.441038 -2.536208 1.978792
 5142.000000 -0.360769 -2.735614 1.568137
 5143.000000 -0.426412 2.981064 1.910812
 5144.000000 0.489585 3.141034 1.888664
 5145.000000 -1.480348 2.940476 1.712461
 5146.000000 -0.396757 2.742930 1.926779
 5147.000000 -0.390298 2.902099 1.851414
 5148.000000 0.494059 2.784015 1.739647
 5149.000000 -0.986051 -2.928080 1.669087
 5150.000000 0.264065 -2.965538 1.915847
 5151.000000 -0.416379 -2.570166 1.905418
 5152.000000 0.276961 -2.468097 0.961504
 5153.000000 -1.291667 -3.029361 1.895976
 5154.000000 1.439372 -2.941357 1.961174
 5155.000000 1.098696 2.669230 1.777488
 5156.000000 0.476092 -2.988768 1.616331
 5157.000000 0.385757 -2.921699 1.791728
 5158.000000 0.066616 -2.802948 1.604681
 5159.000000 -0.342223 -3.041842 1.633715
 5160.000000 1.128475 -2.577650 1.820654
 5161.000000 -0.353872 -2.925964 1.930664
 5162.000000 0.106113 -2.962445 1.736545
 5163.000000 0.068731 -2.247994 1.781488
 5164.000000 0.367585 -2.551639 1.353033
 5165.000000 -0.390771 2.709911 1.793034
 5166.000000 -0.535117 -3.107480 1.922041
 5167.000000 1.111295 2.612602 1.745434
 5168.000000 0.792032 -2.593221 1.842887
 5169.000000 0.249450 -2.919126 1.750733
 5170.000000 -1.334817 -2.749401 1.803881
 5171.000000 0.321738 -2.945730 1.939720
 5172.000000 -1.186433 2.963643 1.418747
 5173.000000 0.169749 -1.881618 1.811375
 5174.000000 0.148679 -2.392754 1.969788
 5175.000000 0.426442 -2.246628 1.955840
 5176.000000 0.222545 -2.471972 1.901797
 5177.000000 0.378212 -2.485680 1.933708
 5178.000000 0.383398 -2.450871 1.952882
 5179.000000 0.406726 -2.377876 1.914534
 5180.000000 0.373711 -2.492091 1.925264
 5181.000000 0.302689 -2.665951 1.948752
 5182.000000 0.498460 -2.837585 1.942706
 5183.000000 0.210345 -2.637227 1.883999
 5184.000000 0.193980 -2.468691 1.793275
 5185.000000 0.296202 2.991633 1.702334
 5186.000000 -1.126690 -2.048565 1.472271
 5187.000000 0.405267 -2.627843 1.612863
 5188.000000 -1.159420 -2.810260 1.829853
 5189.000000 0.378789 -2.529839 1.865532
 5190.000000 0.362952 -2.850883 1.034132
 5191.000000 0.209779 -2.623757 1.341436
 5192.000000 0.432538 -2.398078 1.764667
 5193.000000 -1.126872 -2.900102 1.823601
 5194.000000 -1.303848 2.889449 1.841160
 5195.000000 -1.362902 2.775552 1.776156
 5196.000000 0.445333 -2.517346 1.945490
 5197.000000 -0.337726 -2.327652 1.903131
 5198.000000 1.054081 -2.250883 1.967000
 5199.000000 -0.509902 -2.692867 1.965946
 5200.000000 -0.499536 -2.366489 1.980461
 5201.000000 -0.386910 -2.702582 1.968381
 5202.000000 -0.440345 -2.060140 1.975613
 5203.000000 -0.310707 -2.048110 1.978674
 5204.000000 -0.331234 -2.699389 1.928047
 5205.000000 -0.409802 -2.604570 1.965473
 5206.000000 -0.009042 -2.457278 1.975070
 5207.000000 -0.224633 -2.494885 1.974676
 5208.000000 -0.341721 -2.216754 1.980083
 5209.000000 -0.260787 -2.439619 1.978027
 5210.000000 -0.402368 -2.639036 1.981325
 5211.000000 -0.393077 -1.536031 1.980705
 5212.000000 -0.378619 -2.277261 1.981391
 5213.000000 -0.295533 -2.825152 1.982716
 5214.000000 -0.556820 -2.055884 1.980616
 5215.000000 -0.428931 -2.349367 1.984325
 5216.000000 -0.365950 -2.778089 1.982956
 5217.000000 -0.258450 -2.063179 1.980811
 5218.000000 -0.300776 -2.655013 1.979366
 5219.000000 -0.360625 -2.171476 1.980158
 5220.000000 -0.299383 -2.822426 1.972909
 5221.000000 -0.123491 -1.852381 1.977786
 5222.000000 -0.314858 -2.363281 1.982126
 5223.000000 -0.380099 -2.502127 1.983050
 5224.000000 -0.348163 -2.073133 1.983256
 5225.000000 -0.342728 -2.720784 1.983772
 5226.000000 -0.454817 -2.598492 1.976833
 5227.000000 -0.436460 -2.244863 1.978536
 5228.000000 1.490143 -1.472322 1.980496
 5229.000000 -0.308290 -2.014766 1.978840
 5230.000000 -0.276349 -2.088771 1.979038
 5231.000000 -0.245777 -2.598525 1.977912
 5232.000000 -0.362099 2.735645 1.976065
 5233.000000 -0.315795 3.045756 1.975114
 5234.000000 -0.433605 2.886019 1.980174
 5235.000000 0.982122 -2.824644 1.973845
 5236.000000 -0.488926 2.546100 1.980287
 5237.000000 -0.486536 2.838358 1.982431
 5238.000000 -0.289534 2.542362 1.979178
 5239.000000 1.428588 2.479970 1.970918
 5240.000000 1.169730 3.053535 1.972189
 5241.000000 -0.459370 2.635584 1.974502
 5242.000000 -0.412904 2.836819 1.972399
 5243.000000 -0.401070 2.751730 1.979885
 5244.000000 -0.359884 2.701732 1.978812
 5245.000000 -0.153139 3.136899 1.976056
 5246.000000 -0.414153 2.918237 1.978473
 5247.000000 -0.246493 -3.075132 1.978127
 5248.000000 1.675610 2.336272 1.976192
 5249.000000 -0.486031 3.105445 1.975886
 5250.000000 1.272898 2.683384 1.971254
 5251.000000 -0.549237 2.909585 1.974591
 5252.000000 -0.358360 2.566692 1.975139
 5253.000000 1.274490 -3.002401 1.975736
 5254.000000 -0.297613 -2.930479 1.976679
 5255.000000 1.319432 -3.042773 1.974784
 5256.000000 1.054151 2.482955 1.969372
 5257.000000 -0.433048 2.550695 1.978312
 5258.000000 -0.445036 2.552862 1.980860
 5259.000000 0.958398 2.830503 1.970901
 5260.000000 -0.468138 3.120892 1.975009
 5261.000000 -0.353776 -2.992283 1.980341
 5262.000000 -0.529097 3.131353 1.981170
 5263.000000 1.442318 2.424589 1.984504
 5264.000000 1.334352 2.697564 1.979922
 5265.000000 1.494289 3.074115 1.966667
 5266.000000 2.189842 -3.131265 1.977350
 5267.000000 -0.293811 2.995779 1.981864
 5268.000000 -0.412332 2.846901 1.976067
 5269.000000 -0.443059 2.644536 1.978673
 5270.000000 -0.334143 2.950444 1.978297
 5271.000000 1.402131 2.981423 1.966349
 5272.000000 -0.366894 2.528210 1.980058
 5273.000000 -0.433025 -3.084186 1.977453
 5274.000000 -0.272686 2.260313 1.967561
 5275.000000 1.463378 2.467693 1.975718
 5276.000000 1.149459 2.995324 1.975981
 5277.000000 -0.455538 2.723029 1.984546
 5278.000000 -0.261239 -3.011530 1.971014
 5279.000000 -0.457239 -3.100616 1.973804
 5280.000000 1.090704 -3.113683 1.963843
 5281.000000 -0.211568 2.641826 1.973761
 5282.000000 -0.332164 2.720759 1.976233
 5283.000000 0.066764 2.878472 1.969695
 5284.000000 -0.395021 2.782341 1.972711
 5285.000000 -0.512904 2.999254 1.976392
 5286.000000 -0.373324 2.650139 1.978816
 5287.000000 -0.386561 2.828582 1.978011
 5288.000000 -0.544051 -2.848213 1.966766
 5289.000000 -0.239223 -2.987940 1.972023
 5290.000000 -0.351242 -2.928089 1.966231
 5291.000000 -0.430596 -3.020465 1.974999
 5292.000000 -0.481833 2.633887 1.977531
 5293.000000 1.358790 2.848782 1.974820
 5294.000000 -0.316790 2.947158 1.977660
 5295.000000 1.096669 2.997516 1.974540
 5296.000000 -0.264351 -3.038249 1.977928
 5297.000000 1.406393 2.651958 1.971543
 5298.000000 -0.431000 3.015671 1.981153
 5299.000000 -0.314082 3.115987 1.976437
 5300.000000 -0.358341 3.062397 1.973231
 5301.000000 1.173343 2.791700 1.975007
 5302.000000 -0.435999 2.651681 1.973807
 5303.000000 -0.501693 -3.126283 1.971961
 5304.000000 -0.482671 -3.122166 1.981244
 5305.000000 1.465596 2.658170 1.972504
 5306.000000 0.947334 2.947529 1.970437
 5307.000000 -0.438049 2.385285 1.974738
 5308.000000 1.141940 2.705360 1.972599
 5309.000000 2.089862 2.979460 1.977510
 5310.000000 1.784377 2.806537 1.968072
 5311.000000 1.024742 2.827293 1.977441
 5312.000000 -0.335569 2.740486 1.976226
 5313.000000 -0.219783 2.672579 1.978896
 5314.000000 1.486497 3.078161 1.977270
 5315.000000 -0.412602 2.720721 1.979432
 5316.000000 -0.375429 2.905279 1.979600
 5317.000000 -0.239841 -2.936944 1.972707
 5318.000000 -0.438033 2.808319 1.977694
 5319.000000 -0.409134 2.469483 1.974667
 5320.000000 1.274337 2.761364 1.969717
 5321.000000 -0.280221 2.666383 1.980625
 5322.000000 -0.156784 3.051771 1.985874
 5323.000000 -0.462680 -2.896601 1.977444
 5324.000000 1.216485 3.140535 1.967555
 5325.000000 -0.395897 3.032470 1.980597
 5326.000000 1.131582 -2.904429 1.974205
 5327.000000 1.100228 2.604585 1.972078
 5328.000000 -0.629799 -2.922490 1.987543
 5329.000000 1.284213 3.031965 1.978382
 5330.000000 -0.347773 2.885236 1.978496
 5331.000000 -0.418551 2.964285 1.971314
 5332.000000 -0.358343 2.953681 1.976742
 5333.000000 -0.169109 2.363844 1.970976
 5334.000000 1.168699 3.009640 1.966591
 5335.000000 -0.368636 2.648851 1.979663
 5336.000000 -0.359711 -2.947782 1.976551
 5337.000000 -0.340332 2.704650 1.980611
 5338.000000 -0.340446 3.006621 1.979479
 5339.000000 -0.382631 -3.024063 1.980884
 5340.000000 1.614311 2.983812 1.977516
 5341.000000 1.095983 2.663571 1.985247
 5342.000000 -0.363902 3.022979 1.978097
 5343.000000 -0.431471 -3.078953 1.981910
 5344.000000 0.886769 2.866193 1.980059
 5345.000000 0.993803 2.930999 1.970330
 5346.000000 -0.281747 2.684104 1.975084
 5347.000000 -0.339135 2.933646 1.971699
 5348.000000 -0.327254 -3.104376 1.978076
 5349.000000 -0.183440 -2.996975 1.968327
 5350.000000 1.156559 2.718390 1.967422
 5351.000000 -0.377144 1.859253 1.979895
 5352.000000 -0.350419 -3.047246 1.974049
 5353.000000 -0.451673 2.525455 1.985773
 5354.000000 -0.250547 3.019500 1.976107
 5355.000000 1.116809 2.777307 1.975132
 5356.000000 -0.384791 2.407129 1.972715
 5357.000000 1.018347 -3.138776 1.978705
 5358.000000 -0.350600 2.965913 1.978641
 5359.000000 -0.364204 2.715093 1.978805
 5360.000000 -0.345142 3.077987 1.977724
 5361.000000 -0.393985 -3.002183 1.978271
 5362.000000 1.540109 2.723398 1.976047
 5363.000000 -0.456716 2.545401 1.981333
 5364.000000 1.564499 -3.106940 1.978218
 5365.000000 0.902361 -2.995040 1.975469
 5366.000000 -0.482409 2.791583 1.980394
 5367.000000 1.226297 2.855696 1.978384
 5368.000000 1.566613 2.905326 1.976498
 5369.000000 1.201375 2.528556 1.975340
 5370.000000 -0.417284 -3.084736 1.974319
 5371.000000 1.286229 -2.949815 1.969800
 5372.000000 1.228863 3.133214 1.973673
 5373.000000 -0.349245 2.908385 1.974331
 5374.000000 -0.415383 2.545569 1.977494
 5375.000000 -0.341910 2.653688 1.978735
 5376.000000 1.100467 2.616573 1.982405
 5377.000000 -0.438238 2.892521 1.966697
 5378.000000 -0.399860 2.703958 1.980901
 5379.000000 -0.431843 2.437143 1.980975
 5380.000000 -0.185226 2.501640 1.986301
 5381.000000 1.325722 2.911992 1.974264
 5382.000000 -0.238449 2.967784 1.979024
 5383.000000 1.154886 2.887294 1.979276
 5384.000000 1.263037 -3.060658 1.977385
 5385.000000 1.457341 -3.005642 1.973183
 5386.000000 -0.440724 2.954132 1.976172
 5387.000000 -0.456972 2.978344 1.990135
 5388.000000 0.014899 2.833763 1.980648
 5389.000000 -0.241159 2.908810 1.978071
 5390.000000 -0.370975 2.761464 1.984313
 5391.000000 -0.413783 -2.916576 1.987533
 5392.000000 -0.154426 2.955213 1.975896
 5393.000000 -0.207320 2.836341 1.974967
 5394.000000 -0.479689 3.058249 1.976304
 5395.000000 1.446224 2.517445 1.975758
 5396.000000 -0.405561 3.091940 1.979967
 5397.000000 -0.424487 2.841865 1.982109
 5398.000000 1.904294 2.745222 1.979049
 5399.000000 1.136001 2.758200 1.975110
 5400.000000 1.096626 2.530333 1.977374
 5401.000000 -0.349076 2.733145 1.976969
 5402.000000 -0.337250 -2.975335 1.986411
 5403.000000 1.809860 2.652678 1.976217
 5404.000000 -0.475960 2.638881 1.979013
 5405.000000 -0.333273 2.805081 1.977898
 5406.000000 -0.284039 2.635555 1.978607
 5407.000000 -0.337341 2.961658 1.972523
 5408.000000 -0.462843 -3.037071 1.974506
 5409.000000 1.242487 -2.934764 1.973423
 5410.000000 -0.361558 2.931780 1.980622
 5411.000000 -0.489839 3.043291 1.978028
 5412.000000 -0.289815 2.887020 1.974860
 5413.000000 0.314139 3.061214 1.971579
 5414.000000 -0.423932 -2.450571 1.954287
 5415.000000 0.418271 2.835493 1.971410
 5416.000000 0.514229 -2.397672 1.947987
 5417.000000 0.797625 3.066305 1.966507
 5418.000000 1.146114 -2.758950 1.959853
 5419.000000 1.133498 3.004954 1.962145
 5420.000000 0.306957 2.955958 1.967583
 5421.000000 1.073715 3.130151 1.972716
 5422.000000 1.133080 3.008972 1.972202
 5423.000000 1.170685 -3.110705 1.966569
 5424.000000 0.931836 -2.896210 1.953629
 5425.000000 0.914108 -3.130645 1.967437
 5426.000000 -0.374497 -2.891129 1.955010
 5427.000000 1.217838 3.001648 1.912368
 5428.000000 -0.276215 2.733518 1.951664
 5429.000000 0.386624 -2.825110 1.957555
 5430.000000 -1.155911 2.893020 1.921694
 5431.000000 -0.652904 2.950230 1.938577
 5432.000000 -0.340568 -2.808314 1.941654
 5433.000000 1.525450 2.637031 1.928782
 5434.000000 -0.180417 -3.140889 1.937986
 5435.000000 -0.356219 2.638045 1.933557
 5436.000000 0.463845 2.451135 1.911525
 5437.000000 1.437095 2.674669 1.937135
 5438.000000 -0.194043 2.594868 1.939455
 5439.000000 1.497192 3.091873 1.956158
 5440.000000 1.469711 -2.787691 1.762143
 5441.000000 -0.471773 -2.960803 1.689200
 5442.000000 0.496345 -2.804421 1.773482
 5443.000000 0.288150 -3.103452 1.932427
 5444.000000 0.104914 2.983216 1.872044
 5445.000000 1.314587 2.661778 1.794978
 5446.000000 -0.381781 2.592538 1.933752
 5447.000000 1.214378 2.814613 1.923928
 5448.000000 0.354188 -2.869253 1.297115
 5449.000000 1.153716 -3.083724 1.903984
 5450.000000 0.403371 2.505623 1.831853
 5451.000000 0.306554 2.881532 1.903150
 5452.000000 0.327478 -3.065249 1.881099
 5453.000000 0.278634 2.769103 1.906077
 5454.000000 0.506738 -2.989571 1.895264
 5455.000000 0.440943 2.469419 1.881181
 5456.000000 0.464147 2.769009 1.867060
 5457.000000 0.385269 3.014357 1.860846
 5458.000000 0.393775 2.992438 1.880124
 5459.000000 0.199314 2.716474 1.935131
 5460.000000 0.182708 2.793082 1.887613
 5461.000000 0.342215 2.800377 1.877743
 5462.000000 0.258045 -3.062056 1.939622
 5463.000000 0.088402 2.534878 1.904610
 5464.000000 0.035848 2.829151 1.941568
 5465.000000 0.160975 -3.038844 1.939260
 5466.000000 0.413851 2.931699 1.919470
 5467.000000 0.091808 3.009166 1.915942
 5468.000000 0.407671 2.735504 1.914006
 5469.000000 0.411185 -2.963529 1.940637
 5470.000000 0.407794 2.859180 1.874496
 5471.000000 0.343852 -3.074729 1.881350
 5472.000000 0.385535 -2.889488 1.889557
 5473.000000 0.394255 2.457198 1.859822
 5474.000000 0.293754 2.772481 1.885809
 5475.000000 0.349945 3.115023 1.906085
 5476.000000 0.292978 3.103370 1.840418
 5477.000000 0.278466 2.708450 1.880386
 5478.000000 0.402598 2.772974 1.894161
 5479.000000 0.277646 -2.954875 1.890091
 5480.000000 0.221065 3.087421 1.875049
 5481.000000 0.369622 -3.008857 1.897106
 5482.000000 0.349122 3.034458 1.887205
 5483.000000 0.365841 -3.085356 1.893044
 5484.000000 0.374732 2.492488 1.942329
 5485.000000 0.516161 -3.051486 1.901346
 5486.000000 0.465985 2.826237 1.858506
 5487.000000 0.196986 -3.094928 1.912348
 5488.000000 0.454053 2.781266 1.887077
 5489.000000 0.305631 2.926014 1.892551
 5490.000000 0.354641 2.700613 1.886003
 5491.000000 0.437772 -2.955395 1.902593
 5492.000000 0.472951 -3.087173 1.890522
 5493.000000 0.356773 -2.895562 1.874946
 5494.000000 0.327867 -3.031550 1.899819
 5495.000000 0.503700 -3.030431 1.853182
 5496.000000 0.288822 -3.001820 1.883355
 5497.000000 0.432005 2.754387 1.887852
 5498.000000 0.445312 2.917425 1.909086
 5499.000000 0.244944 2.863180 1.894523
 5500.000000 0.319274 -3.070883 1.942661
 5501.000000 0.268743 -3.052929 1.871439
 5502.000000 0.320240 3.023829 1.846417
 5503.000000 0.435444 -2.989571 1.911020
 5504.000000 0.215357 2.606550 1.879051
 5505.000000 0.398037 3.123937 1.850484
 5506.000000 0.028667 2.749599 1.896433
 5507.000000 0.293146 2.526715 1.940259
 5508.000000 0.333299 3.089787 1.894571
 5509.000000 -1.572705 -3.043463 1.854230
 5510.000000 -0.205091 -2.613764 1.949857
 5511.000000 -1.909689 3.071391 1.925476
 5512.000000 -0.070000 2.565685 1.886873
 5513.000000 -0.323190 2.873520 1.870956
 5514.000000 -0.425374 -2.879832 1.938607
 5515.000000 -0.237555 -2.854162 1.636932
 5516.000000 0.371003 -2.724256 1.911642
 5517.000000 -0.192401 -2.843312 1.896144
 5518.000000 0.075017 -3.077785 1.896638
 5519.000000 0.414865 -2.691131 1.940439
 5520.000000 1.034310 -2.986124 1.940488
 5521.000000 -0.445677 -2.840976 1.464874
 5522.000000 -1.627705 -2.816760 1.811265
 5523.000000 -1.334434 2.731776 1.854395
 5524.000000 0.302278 -3.044579 1.876529
 5525.000000 -1.087143 -3.003108 1.963781
